GASVISION_FILEVERSION;4;apr.50;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
DECIMALSEPARATOR;,;;;;;;;;;;;;;;;;;;;;
DATESEPARATOR;.;;;;;;;;;;;;;;;;;;;;
SHORTDATEFORMAT;dd/MM/yyyy;;;;;;;;;;;;;;;;;;;;
TIMESEPARATOR;:;;;;;;;;;;;;;;;;;;;;
TIMEAMSTRING;;;;;;;;;;;;;;;;;;;;;
TIMEPMSTRING;;;;;;;;;;;;;;;;;;;;;
LONGTIMEFORMAT;hh:mm:ss;;;;;;;;;;;;;;;;;;;;
SESSION_HEADER;Avg.;60;03.10.2018;10:53:24;03.10.2018;18:56:51;Polytron;7000;ARBC0143;8.0;0;;;;;;;;;;
GASTYPE;H2O2;;;;;;;;;;;;;;;;;;;;
UNITNAME;ppm;;;;;;;;;;;;;;;;;;;;
GAS_A1;1;;;;;;;;;;;;;;;;;;;;
GAS_A2;2;;;;;;;;;;;;;;;;;;;;
RANGE;300;;;;;;;;;;;;;;;;;;;;
SERIALNO;ARCJ0042;;;;;;;;;;;;;;;;;;;;
PARTNO;6809705;;;;;;;;;;;;;;;;;;;;
CALDATE;03.04.2017;;;;;;;;;;;;;;;;;;;;
SENSORTYPE;EC;;;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:34:56;37,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:35:56;37,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:36:56;36,55;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:37:56;35,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:38:56;35,39;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:39:56;34,89;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:40:56;34,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:41:56;33,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:42:56;33,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:43:56;33,02;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:44:56;32,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:45:56;32,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:46:56;32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:47:56;31,58;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:48:56;31,18;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:49:56;30,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:50:56;30,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:51:56;30,25;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:52:56;30;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:53:56;29,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:54:56;29,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:55:56;29,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:56:56;29;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:57:56;28,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:58:56;28,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;17:59:56;28;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:00:56;29,27;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:01:56;32,19;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:02:56;33,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:03:56;33,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:04:56;33,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:05:56;33,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:06:56;33,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:07:56;33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:08:56;33,21;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:09:56;36,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:10:56;43,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:11:56;52,31;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:12:56;60,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:13:56;66,16;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:14:56;71,03;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:15:56;76,11;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:16:56;79,53;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:17:56;82,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:18:56;83,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:19:56;85,75;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:20:56;86,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:21:56;84,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:22:56;83,25;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:23:56;81,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:24:56;79,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:25:56;76,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:26:56;74,88;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:27:56;73,06;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:28:56;71,28;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:29:56;69,48;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:30:56;67,75;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:31:56;66,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:32:56;64,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:33:56;64,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:34:56;64;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:35:56;62,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:36:56;61,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:37:56;59,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:38:56;59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:39:56;58,61;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:40:56;57,53;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:41:56;57;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:42:56;56,61;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:43:56;56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:44:56;55,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:45:56;54,51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:46:56;54;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:47:56;53,23;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:48:56;52,48;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:49:56;52;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:50:56;51,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:51:56;51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:52:56;51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:53:56;50,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:54:56;50;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:55:56;49,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:56:56;49,19;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:57:56;48,46;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:58:56;47,42;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;18:59:56;47;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:00:56;46,63;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:01:56;46,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:02:56;46,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:03:56;45,54;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:04:56;45,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:05:56;44,55;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:06:56;43,78;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:07:56;43,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:08:56;42,75;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:09:56;42,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:10:56;41,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:11:56;41;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:12:56;40,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:13:56;40,03;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:14:56;39,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:15:56;39,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:16:56;38,58;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:17:56;38,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:18:56;37,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:19:56;37,12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:20:56;36,72;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:21:56;36,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:22:56;35,8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:23:56;35,49;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:24:56;34,98;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:25:56;34,49;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:26:56;34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:27:56;33,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:28:56;32,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:29:56;32,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:30:56;31,68;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:31:56;30,8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:32:56;29,99;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:33:56;29,04;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:34:56;28,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:35:56;27,63;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:36:56;26,85;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:37:56;26,22;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:38:56;25,65;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:39:56;25,37;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:40:56;24,83;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:41:56;24,36;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:42:56;23,84;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:43:56;23,48;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:44:56;23,09;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:45:56;22,81;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:46:56;22,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:47:56;22;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:48:56;21,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:49:56;21,28;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:50:56;20,98;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:51:56;20,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:52:56;20,21;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:53:56;19,83;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:54:56;19,8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:55:56;19,76;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:56:56;19,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:57:56;19,36;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:58:56;19,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;19:59:56;18,84;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:00:56;18,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:01:56;18,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:02:56;18,46;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:03:56;18,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:04:56;17,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:05:56;17,69;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:06:56;17,48;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:07:56;17,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:08:56;17,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:09:56;17,14;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:10:56;16,93;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:11:56;16,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:12:56;16,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:13:56;16,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:14:56;16,16;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:15:56;15,76;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:16:56;15,47;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:17:56;15,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:18:56;15,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:19:56;15,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:20:56;15,22;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:21:56;15,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:22:56;15,19;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:23:56;15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:24:56;14,87;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:25:56;14,67;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:26:56;14,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:27:56;14,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:28:56;14,32;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:29:56;14,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:30:56;14;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:31:56;14;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:32:56;13,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:33:56;13,69;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:34:56;13,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:35:56;13,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:36:56;13,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:37:56;13,35;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:38:56;13,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:39:56;13,25;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:40:56;13,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:41:56;12,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:42:56;12,57;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:43:56;12,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:44:56;12,71;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:45:56;12,66;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:46:56;12,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:47:56;12,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:48:56;12,42;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:49:56;12,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:50:56;12,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:51:56;12,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:52:56;12,07;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:53:56;12,12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:54:56;12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:55:56;11,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:56:56;11,98;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:57:56;11,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:58:56;11,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;20:59:56;11,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:00:56;11,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:01:56;11,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:02:56;11,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:03:56;11,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:04:56;11;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:05:56;11;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:06:56;10,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:07:56;10,79;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:08:56;10,64;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:09:56;10,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:10:56;10,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:11:56;10,69;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:12:56;10,72;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:13:56;10,58;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:14:56;10,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:15:56;10,51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:16:56;10,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:17:56;10,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:18:56;10;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:19:56;9,956;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:20:56;9,896;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:21:56;9,851;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:22:56;9,66;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:23:56;9,726;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:24:56;9,505;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:25:56;9,334;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:26:56;9,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:27:56;9,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:28:56;9,361;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:29:56;9,338;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:30:56;9,399;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:31:56;9,359;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:32:56;9,284;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:33:56;9,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:34:56;9,083;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:35:56;9,014;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:36:56;9,053;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:37:56;8,948;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:38:56;8,99;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:39:56;8,911;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:40:56;8,799;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:41:56;8,775;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:42:56;8,866;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:43:56;8,733;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:44:56;8,67;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:45:56;8,605;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:46:56;8,498;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:47:56;8,399;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:48:56;8,486;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:49:56;8,479;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:50:56;8,421;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:51:56;8,301;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:52:56;8,251;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:53:56;8,201;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:54:56;8,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:55:56;8,065;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:56:56;8,046;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:57:56;8,026;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:58:56;8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;21:59:56;8,036;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:00:56;7,981;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:01:56;7,808;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:02:56;7,749;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:03:56;7,868;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:04:56;7,804;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:05:56;7,919;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:06:56;7,908;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:07:56;7,836;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:08:56;7,931;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:09:56;7,908;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:10:56;7,775;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:11:56;7,813;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:12:56;7,856;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:13:56;7,783;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:14:56;7,784;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:15:56;7,799;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:16:56;7,914;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:17:56;7,695;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:18:56;7,596;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:19:56;7,529;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:20:56;7,399;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:21:56;7,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:22:56;7,428;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:23:56;7,399;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:24:56;7,313;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:25:56;7,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:26:56;7,243;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:27:56;7,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:28:56;7,168;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:29:56;7,173;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:30:56;7,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:31:56;7,05;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:32:56;7,003;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:33:56;7,018;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:34:56;7,093;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:35:56;7,048;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:36:56;6,904;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:37:56;6,799;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:38:56;6,828;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:39:56;6,853;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:40:56;6,783;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:41:56;6,731;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:42:56;6,799;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:43:56;6,735;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:44:56;6,755;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:45:56;6,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:46:56;6,725;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:47:56;6,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:48:56;6,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:49:56;6,756;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:50:56;6,728;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:51:56;6,819;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:52:56;6,718;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:53:56;6,568;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:54:56;6,59;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:55:56;6,648;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:56:56;6,611;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:57:56;6,423;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:58:56;6,428;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;22:59:56;6,495;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:00:56;6,381;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:01:56;6,313;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:02:56;6,341;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:03:56;6,299;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:04:56;6,138;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:05:56;6,08;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:06:56;6,086;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:07:56;6,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:08:56;6,145;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:09:56;6,268;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;23:10:56;6,205;;;;;;;;;;;;;;;;;;
